	cluster	avg_dist	std_dist	sum_dist	condition	duration	onset	run	type	image_path	category_nr	exemplar_nr	things_category_nr	things_image_nr	things_exemplar_nr	category_name
726	23.0	0.3036845987590814	0.21238291588504216	3.340530586349895	shown	2.98	205.61999999999998	11	eeg	images_fmri/stiletto/stiletto_01b.jpg	604	1	1555.0	21960.0	1.0	stiletto
727	53.0	0.5360942769511742	0.12660719087619282	5.897037046462916	shown	2.98	210.08999999999997	11	eeg	images_fmri/windowsill/windowsill_01b.jpg	708	1	1820.0	25620.0	1.0	windowsill
728	51.0	0.5310285784627947	0.12787678122815285	5.841314363090742	shown	2.98	214.56	11	eeg	images_fmri/gel/gel_01b.jpg	270	1	670.0	9597.0	1.0	gel
729	24.0	0.6925897974299553	0.15969196417601994	7.618487771729508	shown	2.98	219.03	11	eeg	images_fmri/grits/grits_01s.jpg	290	1	718.0	10287.0	1.0	grits
730	18.0	0.4608324835193762	0.15347726306993983	5.069157318713138	shown	2.98	223.5	11	eeg	images_fmri/ruler/ruler_01b.jpg	534	1	1342.0	19082.0	1.0	ruler
731	43.0	0.591566508902845	0.12139416047359478	6.507231597931295	shown	2.98	227.97	11	eeg	images_fmri/dollhouse/dollhouse_01b.jpg	207	1	501.0	7234.0	1.0	dollhouse
732	2.0	0.6237828543581344	0.12332715570624951	44.28858265942754	shown	2.98	232.44	11	eeg	images_fmri/rat/rat_01b.jpg	513	1	1286.0	18301.0	1.0	rat
733	3.0	0.491216377390205	0.2542658402944095	5.4033801512922555	shown	2.98	236.91	11	eeg	images_fmri/woman/woman_01b.jpg	713	1	1833.0	25807.0	1.0	woman
734	25.0	0.628015244151459	0.17205542240180313	6.908167685666049	shown	2.98	241.38	11	eeg	images_fmri/cheetah/cheetah_01b.jpg	135	1	316.0	4591.0	1.0	cheetah
735	35.0	0.6397135965656626	0.10802956681387112	7.036849562222288	shown	2.98	245.85	11	eeg	images_fmri/spider/spider_01b.jpg	589	1	1514.0	21405.0	1.0	spider
736	27.0	0.623708773776738	0.13002844827363963	6.860796511544117	shown	2.98	250.32	11	eeg	images_fmri/mistletoe/mistletoe_01b.jpg	403	1	1008.0	14361.0	1.0	mistletoe
737	6.0	0.3736450754630587	0.09238670455256741	4.110095830093646	shown	2.98	254.79	11	eeg	images_fmri/pothole/pothole_01b.jpg	493	1	1234.0	17546.0	1.0	pothole
738	6.0	0.568179933654498	0.13907939156208182	40.34077528946936	pos	4.0	0.0	11	eeg	images_fmri/tablecloth/tablecloth_01b.jpg	625	1	1610.0	22737.0	1.0	tablecloth
739	7.0	0.6860828072385712	0.09588129385811706	48.71187931393855	neg	4.0	5.0	11	eeg	images_fmri/dough/dough_01b.jpg	213	1	514.0	7446.0	1.0	dough
740	3.0	0.5878390442771181	0.16265642795532825	41.73657214367538	pos	4.0	10.0	11	eeg	images_fmri/bulldozer/bulldozer_01b.jpg	92	1	216.0	3234.0	1.0	bulldozer
741	1.0	0.44660411921964216	0.12547957730616027	31.708892464594594	neg	4.0	15.0	11	eeg	images_fmri/sink/sink_01b.jpg	567	1	1448.0	20529.0	1.0	sink
742	8.0	0.4728314749884115	0.16645075926343308	33.57103472417722	neg	4.0	20.0	11	eeg	images_fmri/beer/beer_01s.jpg	46	1	114.0	1735.0	1.0	beer
743	4.0	0.5758814828376426	0.1294933594927729	40.887585281472624	pos	4.0	25.0	11	eeg	images_fmri/sock/sock_01b.jpg	579	1	1490.0	21088.0	1.0	sock
744	2.0	0.6237828543581344	0.12332715570624951	44.28858265942754	pos	4.0	30.0	11	eeg	images_fmri/rat/rat_01b.jpg	513	1	1286.0	18301.0	1.0	rat
745	9.0	0.6351449187249016	0.15977335919467697	45.095289229468015	neg	4.0	35.0	11	eeg	images_fmri/saddle/saddle_01s.jpg	535	1	1344.0	19108.0	1.0	saddle
746	0.0	0.5049493118202912	0.19720257732690513	35.34645182742039	pos	4.0	40.0	11	eeg	images_fmri/copier/copier_01s.jpg	169	1	406.0	5831.0	1.0	copier
747	5.0	0.5605416085351339	0.14142863205329329	39.79845420599451	neg	4.0	45.0	11	eeg	images_fmri/paintbrush/paintbrush_01b.jpg	439	1	1098.0	15628.0	1.0	paintbrush
